date,RR,TN,TX,FXI,DXI,UN,UX,INST
2001-09-09,0.2,12.5,16.9,8.0,360,51,98,
2001-09-10,0.0,5.9,15.7,8.0,60,44,,
2001-09-11,0.0,4.5,17.8,6.0,60,46,95,
2001-09-12,0.0,7.0,19.6,7.0,360,48,93,
2001-09-13,4.4,6.9,17.4,12.0,260,67,98,
2001-09-14,0.2,10.3,16.3,9.0,280,57,97,
2001-09-15,0.0,6.2,16.9,9.0,300,63,99,
2001-09-16,0.0,8.6,16.3,10.0,300,57,98,
2001-09-17,0.6,5.8,15.2,12.0,40,48,95,
2001-09-18,4.8,3.0,10.3,7.0,220,87,98,
2001-09-19,4.6,9.5,14.2,8.0,220,86,99,
2001-09-20,0.2,7.2,20.0,5.0,220,54,99,
2001-09-21,0.0,9.4,21.3,4.0,180,55,97,
2001-09-22,15.4,12.4,19.5,6.0,60,70,97,
2001-09-23,18.8,10.8,13.4,12.0,20,87,98,
2001-09-24,0.2,7.0,17.3,8.0,360,62,98,
2001-09-25,2.0,6.7,15.9,6.0,220,67,99,
2001-09-26,0.4,6.7,15.4,5.0,160,76,99,
2001-09-27,0.0,8.0,20.7,4.0,120,45,98,
2001-09-28,0.4,9.8,21.7,9.0,180,63,90,
2001-09-29,0.4,12.8,16.5,8.0,180,81,,
2001-09-30,0.2,9.8,20.9,6.0,180,67,99,
2001-10-01,0.0,14.7,23.9,9.0,200,53,96,
2001-10-02,0.0,15.2,25.3,11.0,160,57,92,
2001-10-03,17.6,12.5,18.1,9.0,160,76,98,
2001-10-04,0.0,10.7,17.1,4.0,120,62,99,
2001-10-05,0.4,9.9,18.3,8.0,180,69,97,
2001-10-06,12.2,13.1,20.2,8.0,200,79,98,
2001-10-07,6.0,11.8,17.5,12.0,260,62,99,
2001-10-08,9.4,10.3,14.2,10.0,180,83,98,
2001-10-09,0.4,8.5,17.5,4.0,140,58,98,
2001-10-10,0.0,6.9,18.7,6.0,40,44,98,
2001-10-11,0.0,9.6,22.7,5.0,60,51,94,
2001-10-12,0.0,13.7,25.8,6.0,120,51,83,
2001-10-13,0.2,15.0,22.6,6.0,140,56,,
2001-10-14,0.0,12.1,20.8,6.0,160,63,98,
2001-10-15,0.4,12.5,20.3,8.0,280,63,97,
2001-10-16,0.0,9.7,21.7,5.0,20,39,97,
2001-10-17,8.0,11.8,20.9,13.0,140,61,86,
2001-10-18,0.4,12.5,17.9,8.0,260,71,98,
2001-10-19,22.4,11.3,20.6,11.0,120,65,,
2001-10-20,18.2,10.0,17.5,11.0,220,64,98,
2001-10-21,10.0,8.2,14.8,12.0,300,81,98,
2001-10-22,0.2,7.9,18.3,6.0,160,59,99,
2001-10-23,1.4,11.3,15.9,8.0,220,71,98,
2001-10-24,1.0,9.1,15.0,8.0,200,80,99,
2001-10-25,0.2,10.1,15.7,4.0,180,68,99,
2001-10-26,0.4,6.2,16.9,8.0,220,66,99,
2001-10-27,0.2,8.5,18.6,8.0,160,65,98,
2001-10-28,0.2,11.2,19.8,6.0,140,70,95,
2001-10-29,0.6,11.6,22.3,4.0,180,65,98,
2001-10-30,0.0,9.7,20.8,6.0,180,55,99,
2001-10-31,0.0,9.5,16.0,10.0,340,77,87,
2001-11-01,0.0,4.1,10.8,14.0,40,58,96,
2001-11-02,0.0,4.8,13.5,10.0,60,54,80,
2001-11-03,0.2,2.7,13.4,5.0,180,58,94,
2001-11-04,0.4,4.7,15.6,5.0,180,60,98,
2001-11-05,0.2,5.5,8.8,12.0,60,79,99,
2001-11-06,5.2,3.4,9.9,6.0,280,83,99,
2001-11-07,7.4,6.3,12.3,11.0,280,86,99,
2001-11-08,9.2,5.8,10.5,15.0,200,75,97,
2001-11-09,0.2,0.4,3.0,14.0,20,75,95,
2001-11-10,0.0,-2.0,3.6,14.0,360,46,90,
2001-11-11,0.0,-2.1,6.3,15.0,20,32,85,
2001-11-12,2.2,-2.4,7.1,8.0,340,67,99,
2001-11-13,2.2,5.8,9.3,17.0,20,78,99,
2001-11-14,0.4,1.4,3.8,16.0,320,70,94,
2001-11-15,0.0,-0.5,5.6,12.0,40,61,82,
2001-11-16,0.0,-2.7,12.2,7.0,80,59,90,
2001-11-17,0.0,5.4,15.8,8.0,120,47,85,
2001-11-18,0.2,4.8,11.2,5.0,300,70,98,
2001-11-19,0.0,-0.3,2.7,7.0,20,97,99,
2001-11-20,0.0,-1.5,3.0,8.0,40,82,98,
2001-11-21,0.0,-2.3,1.4,4.0,160,85,99,
2001-11-22,4.8,-0.4,1.3,6.0,220,89,99,
2001-11-23,0.0,-0.2,5.7,9.0,20,66,99,
2001-11-24,1.0,-1.9,3.8,3.0,260,77,99,
2001-11-25,0.2,2.4,7.8,5.0,300,99,99,
2001-11-26,5.8,5.8,7.1,5.0,220,99,99,
2001-11-27,2.4,2.7,5.8,7.0,360,66,99,
2001-11-28,1.8,1.8,10.1,6.0,320,76,99,
2001-11-29,7.2,-0.2,9.9,6.0,220,96,99,
2001-11-30,2.8,6.8,11.2,8.0,280,98,99,
2001-12-01,0.2,8.4,10.3,4.0,200,87,99,
2001-12-02,0.0,6.8,12.2,6.0,160,72,98,
2001-12-03,0.2,5.1,8.3,6.0,200,96,99,
2001-12-04,8.8,7.7,10.6,8.0,280,99,99,
2001-12-05,7.4,8.3,11.5,8.0,240,98,99,
2001-12-06,0.2,7.8,11.7,7.0,20,75,99,
2001-12-07,0.0,1.8,11.5,12.0,60,37,90,
2001-12-08,0.0,0.5,10.9,6.0,40,59,95,
2001-12-09,0.2,-0.5,10.0,3.0,40,66,97,
2001-12-10,0.2,0.6,8.9,6.0,180,61,93,
2001-12-11,0.2,1.8,7.4,12.0,20,56,78,
2001-12-12,0.0,-0.3,6.7,10.0,360,72,92,
2001-12-13,0.0,-0.7,5.0,16.0,40,62,91,
2001-12-14,0.0,-8.2,-3.9,16.0,20,47,71,
2001-12-15,0.0,-9.4,0.2,7.0,20,41,83,
2001-12-16,0.0,-8.5,-1.2,12.0,20,59,79,
2001-12-17,0.0,-5.7,3.2,10.0,40,37,74,
2001-12-18,0.0,-4.3,3.6,6.0,320,53,91,
2001-12-19,0.0,-6.3,4.7,2.0,40,56,90,
2001-12-20,0.0,-5.3,1.6,10.0,40,72,93,
2001-12-21,0.2,-6.1,2.3,5.0,40,42,95,
2001-12-22,1.0,-6.3,-2.3,5.0,200,72,98,
2001-12-23,0.0,-4.6,-0.8,11.0,20,76,93,
2001-12-24,0.0,-9.1,0.6,5.0,20,74,95,
2001-12-25,5.0,-4.0,1.5,10.0,200,62,99,
2001-12-26,0.0,-2.2,2.2,9.0,300,81,99,
2001-12-27,7.6,-5.9,6.0,6.0,240,98,99,
2001-12-28,14.6,0.4,7.6,9.0,280,99,99,
2001-12-29,18.6,6.4,8.2,12.0,240,98,99,
2001-12-30,0.0,1.0,2.3,10.0,20,66,99,
2001-12-31,0.0,-1.6,2.9,11.0,20,59,87,
2002-01-01,0.0,-4.0,7.2,10.0,100,19,81,
2002-01-02,0.0,1.3,7.8,9.0,140,56,81,
2002-01-03,0.0,3.3,12.1,6.0,120,64,89,
2002-01-04,0.0,5.7,8.0,10.0,160,68,85,
2002-01-05,0.0,0.4,9.4,4.0,120,53,93,
2002-01-06,0.2,-1.7,7.6,2.0,120,64,98,
2002-01-07,0.2,-1.3,6.4,8.0,20,36,94,
2002-01-08,0.0,-3.8,10.5,5.0,120,61,86,
2002-01-09,0.0,1.9,9.7,8.0,180,64,87,
2002-01-10,0.0,2.1,7.0,5.0,140,74,95,
2002-01-11,0.2,-0.4,9.4,6.0,180,57,97,
2002-01-12,0.0,1.6,12.9,4.0,100,50,80,
2002-01-13,0.4,4.1,11.0,4.0,300,61,89,
2002-01-14,0.6,4.7,8.0,5.0,300,88,99,
2002-01-15,13.8,5.6,6.8,12.0,340,94,99,
2002-01-16,0.0,1.9,5.0,6.0,320,70,99,
2002-01-17,0.4,-3.6,7.3,3.0,160,56,99,
2002-01-18,1.8,0.6,6.3,2.0,180,64,91,
2002-01-19,1.0,-0.1,3.8,4.0,180,90,99,
2002-01-20,0.4,3.2,6.4,6.0,180,95,99,
2002-01-21,1.0,-0.8,14.3,6.0,200,32,99,
2002-01-22,1.2,4.1,8.9,9.0,240,69,98,
2002-01-23,4.2,3.4,9.3,10.0,180,64,93,
2002-01-24,4.0,6.3,8.6,14.0,280,83,97,
2002-01-25,2.6,5.6,8.5,6.0,180,84,99,
2002-01-26,0.4,6.0,10.8,10.0,180,82,99,
2002-01-27,0.6,6.6,12.9,11.0,280,75,94,
2002-01-28,0.2,7.2,14.3,6.0,220,70,98,
2002-01-29,0.0,5.1,14.5,6.0,180,50,99,
2002-01-30,0.0,6.2,14.3,9.0,200,41,82,
2002-01-31,1.4,4.6,10.4,7.0,200,79,99,
2002-02-01,0.0,5.5,13.2,8.0,160,56,99,
2002-02-02,0.0,5.9,15.7,13.0,160,45,81,
2002-02-03,1.2,7.5,13.3,17.0,180,46,93,
2002-02-04,0.2,-0.1,12.9,10.0,200,51,99,
2002-02-05,14.8,7.7,9.4,10.0,200,70,98,
2002-02-06,1.2,4.6,8.5,15.0,360,62,97,
2002-02-07,0.0,0.5,7.5,8.0,340,52,98,
2002-02-08,0.4,2.4,7.2,6.0,180,75,99,
2002-02-09,4.6,5.9,8.7,10.0,260,97,99,
2002-02-10,0.0,6.7,9.9,8.0,280,82,97,
2002-02-11,0.2,5.5,11.5,6.0,200,67,99,
2002-02-12,0.0,6.4,13.8,4.0,200,66,92,
2002-02-13,7.2,5.0,15.0,11.0,260,61,98,
2002-02-14,6.6,2.1,3.7,11.0,260,92,97,
2002-02-15,0.0,-0.2,1.7,13.0,40,90,97,
2002-02-16,0.2,-0.4,5.1,6.0,20,69,98,
2002-02-17,0.8,0.6,6.3,6.0,360,77,99,
2002-02-18,0.4,0.3,5.4,8.0,340,77,96,
2002-02-19,2.6,-1.1,5.8,8.0,260,84,99,
2002-02-20,30.0,5.4,8.7,17.0,280,84,98,
2002-02-21,0.0,1.6,5.3,15.0,280,50,96,
2002-02-22,8.2,-2.2,8.4,9.0,260,77,99,
2002-02-23,0.4,5.2,9.7,12.0,280,74,99,
2002-02-24,2.6,4.7,8.9,9.0,300,65,98,
2002-02-25,2.6,6.0,9.9,8.0,260,86,98,
2002-02-26,16.4,6.6,9.8,12.0,240,83,98,
2002-02-27,6.2,8.0,9.2,13.0,260,92,98,
2002-02-28,2.2,3.7,8.5,10.0,220,76,99,
2002-03-01,3.6,2.2,9.2,13.0,220,86,99,
2002-03-02,4.4,2.4,7.7,7.0,240,76,99,
2002-03-03,0.0,1.8,10.4,6.0,40,54,99,
2002-03-04,0.0,-0.7,13.3,5.0,120,31,81,
2002-03-05,0.0,3.5,9.8,10.0,20,54,80,
2002-03-06,1.0,2.7,6.9,11.0,20,72,94,
2002-03-07,1.2,5.2,10.2,5.0,360,87,99,
2002-03-08,0.0,7.1,16.7,10.0,20,45,97,
2002-03-09,0.2,2.8,9.1,7.0,280,74,99,
2002-03-10,0.0,3.4,14.1,6.0,160,43,99,
2002-03-11,0.0,4.3,17.2,8.0,200,38,80,
2002-03-12,0.0,7.8,14.6,8.0,140,52,83,
2002-03-13,2.6,7.4,20.4,14.0,160,32,85,
2002-03-14,8.2,6.5,15.8,12.0,180,38,97,
2002-03-15,1.2,5.5,12.7,8.0,220,66,97,
2002-03-16,2.2,6.5,14.4,10.0,180,59,85,
2002-03-17,5.2,7.3,14.7,10.0,200,55,99,
2002-03-18,14.8,7.8,11.6,8.0,180,88,99,
2002-03-19,8.6,10.2,12.6,12.0,240,96,99,
2002-03-20,0.0,11.3,15.3,11.0,280,76,99,
2002-03-21,0.8,6.8,19.4,10.0,340,51,99,
2002-03-22,1.0,9.8,14.9,6.0,280,65,99,
2002-03-23,0.0,7.5,14.0,11.0,20,49,96,
2002-03-24,0.0,0.7,11.7,12.0,60,34,80,
2002-03-25,0.0,0.9,11.5,11.0,340,34,65,
2002-03-26,0.0,-1.4,11.6,10.0,40,31,77,
2002-03-27,0.0,0.3,10.9,11.0,20,31,73,
2002-03-28,0.0,2.6,14.7,12.0,140,39,65,
2002-03-29,0.0,4.3,13.1,14.0,160,42,72,
2002-03-30,0.2,4.8,14.8,8.0,180,48,85,
2002-03-31,0.0,4.2,13.7,6.0,240,54,96,
2002-04-01,0.0,4.9,18.5,6.0,220,37,86,
2002-04-02,0.0,7.4,16.3,13.0,160,36,73,
2002-04-03,5.8,7.6,11.0,12.0,140,44,98,
2002-04-04,0.0,6.4,13.4,9.0,320,65,98,
2002-04-05,0.0,6.7,14.7,8.0,300,61,95,
2002-04-06,0.4,5.2,17.9,10.0,160,43,80,
2002-04-07,4.4,7.9,12.9,11.0,160,62,97,
2002-04-08,12.2,8.9,13.1,8.0,60,76,96,
2002-04-09,0.0,6.7,14.1,12.0,20,33,94,
2002-04-10,12.2,4.1,9.5,12.0,360,53,96,
2002-04-11,10.2,4.3,13.8,8.0,140,64,98,
2002-04-12,0.0,6.5,13.4,12.0,20,56,92,
2002-04-13,0.2,5.2,6.7,11.0,20,70,92,
2002-04-14,0.0,4.6,10.6,8.0,20,42,87,
2002-04-15,0.0,2.6,10.6,8.0,340,59,95,
2002-04-16,0.0,2.4,13.2,8.0,20,43,98,
2002-04-17,0.0,1.6,16.1,7.0,320,27,89,
2002-04-18,0.0,7.0,15.0,7.0,240,38,89,
2002-04-19,0.0,4.4,14.0,,,49,92,
2002-04-20,0.0,5.5,15.8,10.0,360,37,76,
2002-04-21,0.0,5.0,17.3,12.0,60,33,77,
2002-04-22,0.0,7.7,20.2,10.0,20,37,78,
2002-04-23,0.0,9.5,20.0,9.0,20,44,75,
2002-04-24,0.0,8.8,22.7,12.0,40,41,90,
2002-04-25,0.0,11.6,23.6,7.0,360,35,86,
2002-04-26,1.4,10.0,13.3,10.0,220,72,98,
2002-04-27,0.0,3.8,14.4,8.0,280,38,97,
2002-04-28,5.4,3.1,12.0,8.0,220,81,97,
2002-04-29,1.2,7.9,12.7,11.0,300,60,98,
2002-04-30,5.4,1.6,19.5,12.0,280,40,99,
2002-05-01,6.2,7.1,10.6,8.0,300,80,98,
2002-05-02,1.2,3.9,13.7,8.0,40,46,99,
2002-05-03,0.0,4.9,13.7,12.0,20,45,94,
2002-05-04,4.4,5.5,12.6,12.0,180,47,93,
2002-05-05,0.0,4.8,11.6,9.0,20,52,95,
2002-05-06,0.0,2.1,15.1,7.0,140,38,89,
2002-05-07,0.0,6.7,17.1,10.0,20,47,84,
2002-05-08,0.4,11.5,19.6,7.0,160,53,97,
2002-05-09,16.6,10.7,17.7,6.0,80,68,99,
2002-05-10,28.2,9.3,10.6,8.0,300,96,99,
2002-05-11,14.6,8.1,12.4,6.0,280,82,99,
2002-05-12,2.0,7.2,15.5,7.0,260,57,99,
2002-05-13,4.4,6.7,23.1,20.0,260,43,98,
2002-05-14,0.0,7.0,18.2,8.0,300,52,99,
2002-05-15,0.0,8.6,24.4,6.0,160,36,84,
2002-05-16,0.0,12.0,27.4,8.0,140,37,79,
2002-05-17,21.0,13.7,21.7,11.0,160,43,98,
2002-05-18,0.0,9.7,16.8,11.0,300,52,97,
2002-05-19,0.2,6.2,15.8,5.0,280,80,99,
2002-05-20,15.2,8.9,23.2,11.0,280,46,99,
2002-05-21,1.8,12.4,24.3,12.0,160,49,99,
2002-05-22,27.8,9.6,12.5,12.0,160,50,99,
2002-05-23,4.0,7.5,16.1,12.0,280,62,99,
2002-05-24,5.6,7.1,16.2,9.0,260,63,99,
2002-05-25,2.4,7.6,14.8,9.0,260,61,98,
2002-05-26,14.6,5.5,13.7,12.0,280,75,98,
2002-05-27,10.6,7.1,12.2,11.0,280,75,98,
2002-05-28,2.2,8.0,14.0,8.0,200,79,99,
2002-05-29,0.0,7.6,16.2,6.0,340,50,98,
2002-05-30,0.0,7.5,21.3,6.0,340,36,87,
2002-05-31,0.0,10.2,25.2,8.0,20,28,78,
2002-06-01,0.0,14.5,25.2,6.0,140,38,87,
2002-06-02,1.0,13.8,27.0,4.0,120,44,95,
2002-06-03,0.4,16.3,21.3,8.0,300,67,98,
2002-06-04,30.6,14.5,17.0,10.0,180,89,99,
2002-06-05,10.6,10.3,14.8,12.0,260,91,99,
2002-06-06,1.4,9.3,14.0,10.0,320,60,98,
2002-06-07,3.8,6.2,15.8,9.0,200,54,99,
2002-06-08,5.0,9.8,15.6,9.0,240,67,98,
2002-06-09,1.6,10.3,14.6,10.0,280,73,98,
2002-06-10,1.6,8.3,16.1,8.0,260,64,98,
2002-06-11,3.6,7.9,15.5,5.0,220,91,99,
2002-06-12,0.2,9.8,24.0,6.0,260,56,99,
2002-06-13,0.0,11.0,26.3,4.0,200,45,99,
2002-06-14,0.0,16.0,30.9,6.0,120,44,85,
2002-06-15,0.0,16.1,23.4,8.0,320,76,98,
2002-06-16,0.0,17.6,28.2,6.0,120,53,98,
2002-06-17,0.0,18.4,30.1,6.0,120,37,86,
2002-06-18,0.2,17.2,22.8,8.0,200,40,97,
2002-06-19,8.2,17.0,25.2,7.0,20,69,98,
2002-06-20,0.2,17.0,22.2,7.0,40,73,99,
2002-06-21,0.2,16.1,24.4,6.0,300,65,99,
2002-06-22,0.0,14.4,29.3,6.0,340,42,97,
2002-06-23,0.0,17.7,26.5,8.0,360,62,92,
2002-06-24,0.0,15.7,22.9,12.0,40,55,91,
2002-06-25,0.0,12.4,23.7,11.0,20,38,77,
2002-06-26,0.0,13.3,26.6,7.0,60,36,67,
2002-06-27,1.2,16.0,26.6,12.0,20,45,76,
2002-06-28,0.0,12.3,20.4,8.0,40,42,93,
2002-06-29,0.0,9.2,21.8,8.0,300,40,80,
2002-06-30,0.0,8.9,21.6,7.0,260,44,94,
2002-07-01,0.8,8.0,20.0,10.0,280,58,98,
2002-07-02,2.6,10.9,16.7,9.0,260,73,99,
2002-07-03,6.0,10.4,17.0,14.0,260,85,97,
2002-07-04,0.2,9.9,19.9,7.0,300,53,96,
2002-07-05,14.2,8.1,16.9,8.0,220,69,99,
2002-07-06,0.4,12.0,17.1,8.0,280,75,99,
2002-07-07,0.0,8.7,23.7,5.0,200,55,99,
2002-07-08,3.0,12.1,26.3,,,47,98,
2002-07-09,10.8,14.1,19.5,,,67,98,
2002-07-10,2.0,10.7,18.0,,,61,98,
2002-07-11,0.0,10.2,20.7,,,47,98,
2002-07-12,0.0,9.7,21.1,10.0,300,55,95,
2002-07-13,2.6,11.8,18.4,13.0,360,63,97,
2002-07-14,0.0,8.8,18.9,14.0,360,56,93,
2002-07-15,0.0,13.2,15.8,10.0,360,86,94,
2002-07-16,0.0,14.9,22.6,10.0,360,64,96,
2002-07-17,0.0,13.4,24.1,8.0,40,54,90,
2002-07-18,0.0,14.4,25.3,7.0,80,41,96,
2002-07-19,0.0,13.7,27.7,6.0,80,37,83,
2002-07-20,0.0,15.4,29.7,6.0,180,40,81,
2002-07-21,0.0,16.5,26.1,8.0,300,42,95,
2002-07-22,0.0,13.2,26.5,8.0,360,37,75,
2002-07-23,0.4,15.3,25.7,9.0,20,36,70,
2002-07-24,1.8,12.7,20.0,8.0,300,64,99,
2002-07-25,0.0,12.6,21.2,6.0,220,66,98,
2002-07-26,0.0,14.8,24.4,4.0,300,57,99,
2002-07-27,0.0,16.2,29.4,6.0,100,40,88,
2002-07-28,0.0,16.9,29.7,7.0,280,51,92,
2002-07-29,0.0,18.3,31.0,15.0,60,44,90,
2002-07-30,4.2,18.1,20.9,8.0,280,77,99,
2002-07-31,3.2,12.9,18.7,10.0,300,69,98,
2002-08-01,0.4,7.0,19.6,11.0,240,51,99,
2002-08-02,0.0,9.5,20.9,8.0,200,58,98,
2002-08-03,4.0,12.7,18.1,4.0,200,74,98,
2002-08-04,0.2,11.7,19.7,6.0,220,73,99,
2002-08-05,0.8,11.8,23.0,6.0,200,58,99,
2002-08-06,3.2,13.2,21.3,8.0,300,58,97,
2002-08-07,0.2,12.6,22.7,8.0,300,50,99,
2002-08-08,4.2,13.2,21.2,10.0,280,65,99,
2002-08-09,16.6,11.7,16.8,10.0,260,80,99,
2002-08-10,11.8,10.3,18.0,10.0,260,55,97,
2002-08-11,3.2,11.8,17.2,10.0,280,67,99,
2002-08-12,0.2,12.2,16.2,7.0,280,78,99,
2002-08-13,0.0,10.1,23.1,8.0,40,54,99,
2002-08-14,0.2,13.7,27.8,5.0,20,41,87,
2002-08-15,0.0,14.8,26.7,7.0,280,51,94,
2002-08-16,0.0,13.5,27.5,6.0,300,53,97,
2002-08-17,0.0,17.3,30.5,5.0,160,37,79,
2002-08-18,0.2,17.0,28.4,6.0,140,46,90,
2002-08-19,25.2,17.3,27.0,5.0,140,64,99,
2002-08-20,6.2,16.1,20.6,8.0,280,79,98,
2002-08-21,0.0,11.4,22.5,7.0,40,44,98,
2002-08-22,0.0,12.0,23.8,7.0,40,45,87,
2002-08-23,0.6,13.5,19.5,5.0,200,72,98,
2002-08-24,0.2,12.3,23.9,9.0,20,52,99,
2002-08-25,18.0,15.6,19.0,7.0,360,86,98,
2002-08-26,7.0,14.4,15.6,7.0,180,98,99,
2002-08-27,1.6,13.2,17.2,6.0,240,82,99,
2002-08-28,2.6,13.2,18.0,5.0,360,92,99,
2002-08-29,0.4,14.5,19.5,7.0,360,86,99,
2002-08-30,0.0,14.3,25.2,6.0,20,60,99,
2002-08-31,0.0,16.4,23.6,8.0,20,59,98,
2002-09-01,0.0,13.7,18.9,12.0,20,62,95,
2002-09-02,0.2,11.4,24.4,5.0,60,52,95,
2002-09-03,0.2,12.7,23.5,7.0,200,66,98,
2002-09-04,4.2,11.8,18.2,6.0,180,74,99,
2002-09-05,0.8,12.2,18.1,6.0,340,68,98,
2002-09-06,0.2,10.8,18.6,5.0,300,58,98,
2002-09-07,0.6,9.3,21.1,6.0,180,53,97,
2002-09-08,9.2,11.5,16.6,5.0,120,90,99,
2002-09-09,2.4,12.8,17.8,16.0,200,72,99,
2002-09-10,0.2,8.8,19.8,10.0,320,46,99,
2002-09-11,0.0,10.2,19.0,11.0,40,50,90,
2002-09-12,0.2,9.2,18.3,9.0,40,63,96,
2002-09-13,0.0,10.0,22.0,6.0,120,53,98,
2002-09-14,0.2,10.6,21.8,9.0,60,44,98,
2002-09-15,0.0,10.4,20.5,12.0,20,61,84,
2002-09-16,0.0,9.8,22.2,6.0,140,42,88,
2002-09-17,0.2,10.9,24.5,6.0,140,54,90,
2002-09-18,3.6,14.1,24.3,8.0,160,60,93,
2002-09-19,0.0,16.2,24.9,8.0,180,54,95,
2002-09-20,10.4,13.0,25.3,14.0,340,55,97,
2002-09-21,6.6,13.8,20.7,7.0,20,76,96,
2002-09-22,0.2,9.8,17.7,11.0,40,50,87,
2002-09-23,1.0,7.5,14.3,11.0,40,60,92,
2002-09-24,0.2,5.7,10.0,12.0,20,67,92,
2002-09-25,0.2,3.1,13.7,10.0,40,43,92,
2002-09-26,0.0,4.6,16.4,8.0,300,48,89,
2002-09-27,0.0,8.2,16.5,9.0,40,51,93,
2002-09-28,0.0,7.4,20.3,8.0,40,35,89,
2002-09-29,0.0,6.2,21.4,5.0,120,31,79,
2002-09-30,0.2,8.9,21.3,7.0,140,46,87,
2002-10-01,0.0,8.9,21.2,7.0,180,54,93,
2002-10-02,0.0,10.6,19.3,6.0,160,59,89,
2002-10-03,0.2,10.2,21.5,5.0,180,53,93,
2002-10-04,0.0,13.0,18.1,9.0,40,59,91,
2002-10-05,0.0,7.5,17.7,11.0,60,42,86,
2002-10-06,0.4,6.1,17.8,8.0,360,55,95,
2002-10-07,0.0,6.1,16.4,8.0,60,45,96,
2002-10-08,0.0,4.8,17.4,6.0,120,39,91,
2002-10-09,14.0,8.9,17.7,11.0,120,67,97,
2002-10-10,0.4,11.2,13.2,4.0,240,88,98,
2002-10-11,0.4,10.4,15.3,6.0,280,83,98,
2002-10-12,1.6,9.1,15.0,10.0,320,57,97,
2002-10-13,3.0,4.5,15.0,10.0,240,54,97,
2002-10-14,0.8,9.9,13.4,6.0,260,91,97,
2002-10-15,3.0,12.0,16.6,8.0,200,80,95,
2002-10-16,7.6,10.8,14.6,10.0,200,83,97,
2002-10-17,12.4,8.2,11.1,10.0,300,71,96,
2002-10-18,1.8,5.8,13.1,11.0,260,63,97,
2002-10-19,0.0,4.1,13.6,4.0,80,57,98,
2002-10-20,4.2,6.0,20.8,11.0,160,49,83,
2002-10-21,9.6,13.4,19.8,16.0,220,68,96,
2002-10-22,10.4,11.1,14.7,14.0,180,76,95,
2002-10-23,5.0,8.1,12.3,13.0,220,66,96,
2002-10-24,11.0,4.3,13.0,10.0,200,76,98,
2002-10-25,12.4,10.3,14.4,15.0,220,91,98,
2002-10-26,0.4,9.6,16.9,8.0,240,54,97,
2002-10-27,4.0,10.1,15.9,11.0,320,56,98,
2002-10-28,0.0,1.8,14.8,6.0,60,46,98,
2002-10-29,0.0,5.9,18.3,8.0,200,33,77,
2002-10-30,9.4,8.7,17.7,8.0,180,68,95,
2002-10-31,0.4,9.5,13.3,5.0,300,86,98,
2002-11-01,1.2,5.4,10.9,6.0,160,97,99,
2002-11-02,12.8,10.1,14.6,8.0,220,90,99,
2002-11-03,7.8,10.0,13.9,10.0,300,73,98,
2002-11-04,0.4,7.7,11.9,7.0,280,70,96,
2002-11-05,0.2,5.0,11.5,6.0,20,66,98,
2002-11-06,13.0,1.6,9.0,12.0,340,72,98,
2002-11-07,4.2,3.5,9.7,15.0,340,70,94,
2002-11-08,20.0,3.3,11.9,10.0,200,83,98,
2002-11-09,5.4,7.3,13.3,11.0,280,85,98,
2002-11-10,11.0,11.2,13.8,11.0,280,93,98,
2002-11-11,0.8,9.0,13.5,12.0,240,67,98,
2002-11-12,1.6,6.7,13.0,9.0,200,76,99,
2002-11-13,1.8,8.0,13.2,16.0,160,63,96,
2002-11-14,1.8,6.8,12.4,10.0,220,62,90,
2002-11-15,0.6,6.6,11.0,6.0,200,70,97,
2002-11-16,0.2,3.5,13.6,5.0,200,54,98,
2002-11-17,2.6,4.7,12.2,7.0,200,70,95,
2002-11-18,0.2,5.5,9.5,4.0,220,82,98,
2002-11-19,0.2,0.9,11.4,6.0,100,62,99,
2002-11-20,6.4,5.9,12.2,10.0,140,77,94,
2002-11-21,11.2,6.5,9.6,14.0,200,72,96,
2002-11-22,2.8,4.9,12.3,10.0,220,62,97,
2002-11-23,3.4,5.9,10.4,9.0,180,66,95,
2002-11-24,26.0,5.4,12.7,12.0,20,52,94,
2002-11-25,0.6,5.6,9.0,8.0,340,88,98,
2002-11-26,0.0,1.6,11.6,7.0,60,60,99,
2002-11-27,0.2,0.3,11.3,6.0,160,51,94,
2002-11-28,9.6,6.4,8.4,10.0,200,60,97,
2002-11-29,7.4,5.9,7.7,14.0,200,88,97,
2002-11-30,1.6,5.4,8.2,10.0,300,82,98,
2002-12-01,19.6,6.3,10.5,14.0,260,85,99,
2002-12-02,0.4,3.6,6.3,6.0,280,90,97,
2002-12-03,0.4,1.8,7.6,7.0,320,79,99,
2002-12-04,9.0,-0.2,6.4,10.0,280,86,99,
2002-12-05,1.0,3.7,4.8,13.0,340,85,94,
2002-12-06,0.0,3.5,4.8,13.0,20,89,95,
2002-12-07,0.0,0.8,2.1,10.0,360,87,97,
2002-12-08,0.0,1.3,2.8,4.0,20,79,96,
2002-12-09,0.6,1.5,6.2,6.0,160,78,92,
2002-12-10,0.0,1.7,10.5,16.0,160,61,94,
2002-12-11,0.2,4.6,11.0,7.0,140,68,96,
2002-12-12,0.4,4.0,10.7,6.0,180,73,97,
2002-12-13,0.0,3.2,10.8,5.0,160,57,93,
2002-12-14,13.4,4.7,10.5,12.0,180,62,96,
2002-12-15,10.6,6.8,10.5,15.0,240,81,96,
2002-12-16,0.0,5.9,9.7,6.0,180,66,86,
